,training_examples,noise,sigma,acc
1822,20,0.0,0.6315796315789474,0.46
1823,20,0.0,0.6315796315789474,0.44
1824,20,0.0,0.6315796315789474,0.54
1825,20,0.0,0.6315796315789474,0.58
1826,20,0.0,0.6315796315789474,0.38
1827,20,0.0,0.6315796315789474,0.54
1828,20,0.0,0.6315796315789474,0.44
1829,20,0.0,0.6315796315789474,0.4
1830,5,0.2222222222222222,0.6315796315789474,0.4
1831,5,0.2222222222222222,0.6315796315789474,0.46
1832,5,0.2222222222222222,0.6315796315789474,0.48
1833,5,0.2222222222222222,0.6315796315789474,0.58
1834,5,0.2222222222222222,0.6315796315789474,0.6
1835,5,0.2222222222222222,0.6315796315789474,0.46
1836,5,0.2222222222222222,0.6315796315789474,0.44
1837,5,0.2222222222222222,0.6315796315789474,0.4
1838,5,0.2222222222222222,0.6315796315789474,0.52
1839,5,0.2222222222222222,0.6315796315789474,0.54
1840,10,0.2222222222222222,0.6315796315789474,0.56
1841,10,0.2222222222222222,0.6315796315789474,0.54
1842,10,0.2222222222222222,0.6315796315789474,0.5
1843,10,0.2222222222222222,0.6315796315789474,0.44
1844,10,0.2222222222222222,0.6315796315789474,0.58
1845,10,0.2222222222222222,0.6315796315789474,0.64
1846,10,0.2222222222222222,0.6315796315789474,0.44
1847,10,0.2222222222222222,0.6315796315789474,0.58
1848,10,0.2222222222222222,0.6315796315789474,0.5
1849,10,0.2222222222222222,0.6315796315789474,0.54
1850,20,0.2222222222222222,0.6315796315789474,0.42
1851,20,0.2222222222222222,0.6315796315789474,0.58
1852,20,0.2222222222222222,0.6315796315789474,0.46
1853,20,0.2222222222222222,0.6315796315789474,0.4
1854,20,0.2222222222222222,0.6315796315789474,0.52
1855,20,0.2222222222222222,0.6315796315789474,0.48
1856,20,0.2222222222222222,0.6315796315789474,0.52
1857,20,0.2222222222222222,0.6315796315789474,0.5
1858,20,0.2222222222222222,0.6315796315789474,0.58
1859,20,0.2222222222222222,0.6315796315789474,0.38
1860,5,0.4444444444444444,0.6315796315789474,0.44
1861,5,0.4444444444444444,0.6315796315789474,0.58
1862,5,0.4444444444444444,0.6315796315789474,0.5
1863,5,0.4444444444444444,0.6315796315789474,0.6
1864,5,0.4444444444444444,0.6315796315789474,0.58
1865,5,0.4444444444444444,0.6315796315789474,0.52
1866,5,0.4444444444444444,0.6315796315789474,0.54
1867,5,0.4444444444444444,0.6315796315789474,0.44
1868,5,0.4444444444444444,0.6315796315789474,0.5
1869,5,0.4444444444444444,0.6315796315789474,0.42
1870,10,0.4444444444444444,0.6315796315789474,0.52
1871,10,0.4444444444444444,0.6315796315789474,0.58
1872,10,0.4444444444444444,0.6315796315789474,0.46
1873,10,0.4444444444444444,0.6315796315789474,0.54
1874,10,0.4444444444444444,0.6315796315789474,0.48
1875,10,0.4444444444444444,0.6315796315789474,0.6
1876,10,0.4444444444444444,0.6315796315789474,0.46
1877,10,0.4444444444444444,0.6315796315789474,0.58
1878,10,0.4444444444444444,0.6315796315789474,0.44
1879,10,0.4444444444444444,0.6315796315789474,0.5
1880,20,0.4444444444444444,0.6315796315789474,0.46
1881,20,0.4444444444444444,0.6315796315789474,0.4
1882,20,0.4444444444444444,0.6315796315789474,0.5
1883,20,0.4444444444444444,0.6315796315789474,0.46
1884,20,0.4444444444444444,0.6315796315789474,0.5
1885,20,0.4444444444444444,0.6315796315789474,0.34
1886,20,0.4444444444444444,0.6315796315789474,0.52
1887,20,0.4444444444444444,0.6315796315789474,0.44
1888,20,0.4444444444444444,0.6315796315789474,0.52
1889,20,0.4444444444444444,0.6315796315789474,0.4
1890,5,0.6666666666666666,0.6315796315789474,0.42
1891,5,0.6666666666666666,0.6315796315789474,0.54
1892,5,0.6666666666666666,0.6315796315789474,0.48
1893,5,0.6666666666666666,0.6315796315789474,0.32
1894,5,0.6666666666666666,0.6315796315789474,0.44
1895,5,0.6666666666666666,0.6315796315789474,0.4
1896,5,0.6666666666666666,0.6315796315789474,0.56
1897,5,0.6666666666666666,0.6315796315789474,0.5
1898,5,0.6666666666666666,0.6315796315789474,0.44
1899,5,0.6666666666666666,0.6315796315789474,0.54
1900,10,0.6666666666666666,0.6315796315789474,0.5
1901,10,0.6666666666666666,0.6315796315789474,0.7
1902,10,0.6666666666666666,0.6315796315789474,0.38
1903,10,0.6666666666666666,0.6315796315789474,0.6
1904,10,0.6666666666666666,0.6315796315789474,0.46
1905,10,0.6666666666666666,0.6315796315789474,0.5
1906,10,0.6666666666666666,0.6315796315789474,0.52
1907,10,0.6666666666666666,0.6315796315789474,0.44
1908,10,0.6666666666666666,0.6315796315789474,0.4
1909,10,0.6666666666666666,0.6315796315789474,0.52
1910,20,0.6666666666666666,0.6315796315789474,0.46
1911,20,0.6666666666666666,0.6315796315789474,0.48
1912,20,0.6666666666666666,0.6315796315789474,0.5
1913,20,0.6666666666666666,0.6315796315789474,0.6
1914,20,0.6666666666666666,0.6315796315789474,0.56
1915,20,0.6666666666666666,0.6315796315789474,0.44
1916,20,0.6666666666666666,0.6315796315789474,0.42
1917,20,0.6666666666666666,0.6315796315789474,0.5
1918,20,0.6666666666666666,0.6315796315789474,0.54
1919,20,0.6666666666666666,0.6315796315789474,0.48
1920,5,0.8888888888888888,0.6315796315789474,0.5
1921,5,0.8888888888888888,0.6315796315789474,0.58
1922,5,0.8888888888888888,0.6315796315789474,0.6
1923,5,0.8888888888888888,0.6315796315789474,0.54
1924,5,0.8888888888888888,0.6315796315789474,0.34
1925,5,0.8888888888888888,0.6315796315789474,0.64
1926,5,0.8888888888888888,0.6315796315789474,0.58
1927,5,0.8888888888888888,0.6315796315789474,0.5
1928,5,0.8888888888888888,0.6315796315789474,0.54
1929,5,0.8888888888888888,0.6315796315789474,0.38
1930,10,0.8888888888888888,0.6315796315789474,0.52
1931,10,0.8888888888888888,0.6315796315789474,0.4
1932,10,0.8888888888888888,0.6315796315789474,0.58
1933,10,0.8888888888888888,0.6315796315789474,0.56
1934,10,0.8888888888888888,0.6315796315789474,0.5
1935,10,0.8888888888888888,0.6315796315789474,0.6
1936,10,0.8888888888888888,0.6315796315789474,0.44
1937,10,0.8888888888888888,0.6315796315789474,0.5
1938,10,0.8888888888888888,0.6315796315789474,0.34
1939,10,0.8888888888888888,0.6315796315789474,0.56
1940,20,0.8888888888888888,0.6315796315789474,0.48
1941,20,0.8888888888888888,0.6315796315789474,0.54
1942,20,0.8888888888888888,0.6315796315789474,0.48
1943,20,0.8888888888888888,0.6315796315789474,0.44
1944,20,0.8888888888888888,0.6315796315789474,0.6
1945,20,0.8888888888888888,0.6315796315789474,0.44
1946,20,0.8888888888888888,0.6315796315789474,0.4
1947,20,0.8888888888888888,0.6315796315789474,0.6
1948,20,0.8888888888888888,0.6315796315789474,0.48
1949,20,0.8888888888888888,0.6315796315789474,0.52
1950,5,1.1111111111111112,0.6315796315789474,0.48
1951,5,1.1111111111111112,0.6315796315789474,0.48
1952,5,1.1111111111111112,0.6315796315789474,0.54
1953,5,1.1111111111111112,0.6315796315789474,0.44
1954,5,1.1111111111111112,0.6315796315789474,0.52
1955,5,1.1111111111111112,0.6315796315789474,0.4
1956,5,1.1111111111111112,0.6315796315789474,0.5
1957,5,1.1111111111111112,0.6315796315789474,0.5
1958,5,1.1111111111111112,0.6315796315789474,0.48
1959,5,1.1111111111111112,0.6315796315789474,0.46
1960,10,1.1111111111111112,0.6315796315789474,0.42
1961,10,1.1111111111111112,0.6315796315789474,0.62
1962,10,1.1111111111111112,0.6315796315789474,0.56
1963,10,1.1111111111111112,0.6315796315789474,0.52
1964,10,1.1111111111111112,0.6315796315789474,0.62
1965,10,1.1111111111111112,0.6315796315789474,0.54
1966,10,1.1111111111111112,0.6315796315789474,0.54
1967,10,1.1111111111111112,0.6315796315789474,0.5
1968,10,1.1111111111111112,0.6315796315789474,0.62
1969,10,1.1111111111111112,0.6315796315789474,0.36
1970,20,1.1111111111111112,0.6315796315789474,0.58
1971,20,1.1111111111111112,0.6315796315789474,0.44
1972,20,1.1111111111111112,0.6315796315789474,0.48
1973,20,1.1111111111111112,0.6315796315789474,0.52
1974,20,1.1111111111111112,0.6315796315789474,0.6
1975,20,1.1111111111111112,0.6315796315789474,0.56
1976,20,1.1111111111111112,0.6315796315789474,0.54
1977,20,1.1111111111111112,0.6315796315789474,0.58
1978,20,1.1111111111111112,0.6315796315789474,0.58
1979,20,1.1111111111111112,0.6315796315789474,0.5
1980,5,1.3333333333333333,0.6315796315789474,0.54
1981,5,1.3333333333333333,0.6315796315789474,0.44
1982,5,1.3333333333333333,0.6315796315789474,0.4
1983,5,1.3333333333333333,0.6315796315789474,0.42
1984,5,1.3333333333333333,0.6315796315789474,0.58
1985,5,1.3333333333333333,0.6315796315789474,0.5
1986,5,1.3333333333333333,0.6315796315789474,0.36
1987,5,1.3333333333333333,0.6315796315789474,0.4
1988,5,1.3333333333333333,0.6315796315789474,0.6
1989,5,1.3333333333333333,0.6315796315789474,0.36
1990,10,1.3333333333333333,0.6315796315789474,0.52
1991,10,1.3333333333333333,0.6315796315789474,0.46
1992,10,1.3333333333333333,0.6315796315789474,0.52
1993,10,1.3333333333333333,0.6315796315789474,0.62
1994,10,1.3333333333333333,0.6315796315789474,0.5
1995,10,1.3333333333333333,0.6315796315789474,0.42
1996,10,1.3333333333333333,0.6315796315789474,0.42
1997,10,1.3333333333333333,0.6315796315789474,0.36
1998,10,1.3333333333333333,0.6315796315789474,0.6
1999,10,1.3333333333333333,0.6315796315789474,0.56
2000,20,1.3333333333333333,0.6315796315789474,0.52
2001,20,1.3333333333333333,0.6315796315789474,0.56
2002,20,1.3333333333333333,0.6315796315789474,0.44
2003,20,1.3333333333333333,0.6315796315789474,0.54
2004,20,1.3333333333333333,0.6315796315789474,0.44
2005,20,1.3333333333333333,0.6315796315789474,0.58
2006,20,1.3333333333333333,0.6315796315789474,0.4
2007,20,1.3333333333333333,0.6315796315789474,0.54
2008,20,1.3333333333333333,0.6315796315789474,0.42
2009,20,1.3333333333333333,0.6315796315789474,0.42
2010,5,1.5555555555555554,0.6315796315789474,0.62
2011,5,1.5555555555555554,0.6315796315789474,0.5
2012,5,1.5555555555555554,0.6315796315789474,0.48
2013,5,1.5555555555555554,0.6315796315789474,0.56
2014,5,1.5555555555555554,0.6315796315789474,0.4
2015,5,1.5555555555555554,0.6315796315789474,0.52
2016,5,1.5555555555555554,0.6315796315789474,0.52
2017,5,1.5555555555555554,0.6315796315789474,0.52
2018,5,1.5555555555555554,0.6315796315789474,0.48
2019,5,1.5555555555555554,0.6315796315789474,0.5
2020,10,1.5555555555555554,0.6315796315789474,0.44
2021,10,1.5555555555555554,0.6315796315789474,0.42
2022,10,1.5555555555555554,0.6315796315789474,0.42
2023,10,1.5555555555555554,0.6315796315789474,0.54
2024,10,1.5555555555555554,0.6315796315789474,0.54
2025,10,1.5555555555555554,0.6315796315789474,0.48
2026,10,1.5555555555555554,0.6315796315789474,0.46
2027,10,1.5555555555555554,0.6315796315789474,0.5
2028,10,1.5555555555555554,0.6315796315789474,0.52
2029,10,1.5555555555555554,0.6315796315789474,0.52
2030,20,1.5555555555555554,0.6315796315789474,0.54
2031,20,1.5555555555555554,0.6315796315789474,0.44
2032,20,1.5555555555555554,0.6315796315789474,0.54
2033,20,1.5555555555555554,0.6315796315789474,0.54
2034,20,1.5555555555555554,0.6315796315789474,0.52
2035,20,1.5555555555555554,0.6315796315789474,0.42
2036,20,1.5555555555555554,0.6315796315789474,0.48
2037,20,1.5555555555555554,0.6315796315789474,0.42
2038,20,1.5555555555555554,0.6315796315789474,0.42
2039,20,1.5555555555555554,0.6315796315789474,0.46
2040,5,1.7777777777777777,0.6315796315789474,0.6
2041,5,1.7777777777777777,0.6315796315789474,0.48
2042,5,1.7777777777777777,0.6315796315789474,0.62
2043,5,1.7777777777777777,0.6315796315789474,0.38
2044,5,1.7777777777777777,0.6315796315789474,0.58
2045,5,1.7777777777777777,0.6315796315789474,0.52
2046,5,1.7777777777777777,0.6315796315789474,0.44
2047,5,1.7777777777777777,0.6315796315789474,0.54
2048,5,1.7777777777777777,0.6315796315789474,0.44
2049,5,1.7777777777777777,0.6315796315789474,0.5
2050,10,1.7777777777777777,0.6315796315789474,0.5
2051,10,1.7777777777777777,0.6315796315789474,0.48
2052,10,1.7777777777777777,0.6315796315789474,0.34
2053,10,1.7777777777777777,0.6315796315789474,0.48
2054,10,1.7777777777777777,0.6315796315789474,0.5
2055,10,1.7777777777777777,0.6315796315789474,0.48
2056,10,1.7777777777777777,0.6315796315789474,0.54
2057,10,1.7777777777777777,0.6315796315789474,0.38
2058,10,1.7777777777777777,0.6315796315789474,0.5
2059,10,1.7777777777777777,0.6315796315789474,0.5
2060,20,1.7777777777777777,0.6315796315789474,0.38
2061,20,1.7777777777777777,0.6315796315789474,0.54
2062,20,1.7777777777777777,0.6315796315789474,0.58
2063,20,1.7777777777777777,0.6315796315789474,0.56
2064,20,1.7777777777777777,0.6315796315789474,0.54
2065,20,1.7777777777777777,0.6315796315789474,0.42
2066,20,1.7777777777777777,0.6315796315789474,0.56
2067,20,1.7777777777777777,0.6315796315789474,0.58
2068,20,1.7777777777777777,0.6315796315789474,0.5
2069,20,1.7777777777777777,0.6315796315789474,0.5
2070,5,2.0,0.6315796315789474,0.52
2071,5,2.0,0.6315796315789474,0.58
2072,5,2.0,0.6315796315789474,0.62
2073,5,2.0,0.6315796315789474,0.5
2074,5,2.0,0.6315796315789474,0.4
2075,5,2.0,0.6315796315789474,0.4
2076,5,2.0,0.6315796315789474,0.48
2077,5,2.0,0.6315796315789474,0.56
2078,5,2.0,0.6315796315789474,0.44
2079,5,2.0,0.6315796315789474,0.44
2080,10,2.0,0.6315796315789474,0.48
2081,10,2.0,0.6315796315789474,0.42
2082,10,2.0,0.6315796315789474,0.46
2083,10,2.0,0.6315796315789474,0.5
2084,10,2.0,0.6315796315789474,0.58
2085,10,2.0,0.6315796315789474,0.44
2086,10,2.0,0.6315796315789474,0.46
2087,10,2.0,0.6315796315789474,0.56
2088,10,2.0,0.6315796315789474,0.38
2089,10,2.0,0.6315796315789474,0.42
2090,20,2.0,0.6315796315789474,0.6
2091,20,2.0,0.6315796315789474,0.52
2092,20,2.0,0.6315796315789474,0.58
2093,20,2.0,0.6315796315789474,0.5
2094,20,2.0,0.6315796315789474,0.56
2095,20,2.0,0.6315796315789474,0.48
2096,20,2.0,0.6315796315789474,0.54
2097,20,2.0,0.6315796315789474,0.46
2098,20,2.0,0.6315796315789474,0.62
2099,20,2.0,0.6315796315789474,0.44
2100,5,0.0,0.7368427368421053,0.46
2101,5,0.0,0.7368427368421053,0.5
2102,5,0.0,0.7368427368421053,0.46
2103,5,0.0,0.7368427368421053,0.44
2104,5,0.0,0.7368427368421053,0.42
2105,5,0.0,0.7368427368421053,0.46
2106,5,0.0,0.7368427368421053,0.5
2107,5,0.0,0.7368427368421053,0.36
2108,5,0.0,0.7368427368421053,0.52
2109,5,0.0,0.7368427368421053,0.5
2110,10,0.0,0.7368427368421053,0.42
2111,10,0.0,0.7368427368421053,0.58
2112,10,0.0,0.7368427368421053,0.58
2113,10,0.0,0.7368427368421053,0.48
2114,10,0.0,0.7368427368421053,0.42
2115,10,0.0,0.7368427368421053,0.48
2116,10,0.0,0.7368427368421053,0.5
2117,10,0.0,0.7368427368421053,0.48
2118,10,0.0,0.7368427368421053,0.54
2119,10,0.0,0.7368427368421053,0.4
2120,20,0.0,0.7368427368421053,0.54
2121,20,0.0,0.7368427368421053,0.54
2122,20,0.0,0.7368427368421053,0.36
2123,20,0.0,0.7368427368421053,0.7
2124,20,0.0,0.7368427368421053,0.54
2125,20,0.0,0.7368427368421053,0.42
2126,20,0.0,0.7368427368421053,0.5
2127,20,0.0,0.7368427368421053,0.44
2128,20,0.0,0.7368427368421053,0.42
2129,20,0.0,0.7368427368421053,0.38
2130,5,0.2222222222222222,0.7368427368421053,0.56
2131,5,0.2222222222222222,0.7368427368421053,0.52
2132,5,0.2222222222222222,0.7368427368421053,0.42
2133,5,0.2222222222222222,0.7368427368421053,0.66
2134,5,0.2222222222222222,0.7368427368421053,0.38
2135,5,0.2222222222222222,0.7368427368421053,0.42
2136,5,0.2222222222222222,0.7368427368421053,0.48
2137,5,0.2222222222222222,0.7368427368421053,0.6
2138,5,0.2222222222222222,0.7368427368421053,0.48
2139,5,0.2222222222222222,0.7368427368421053,0.44
2140,10,0.2222222222222222,0.7368427368421053,0.44
2141,10,0.2222222222222222,0.7368427368421053,0.54
2142,10,0.2222222222222222,0.7368427368421053,0.5
2143,10,0.2222222222222222,0.7368427368421053,0.56
2144,10,0.2222222222222222,0.7368427368421053,0.48
2145,10,0.2222222222222222,0.7368427368421053,0.4
2146,10,0.2222222222222222,0.7368427368421053,0.6
2147,10,0.2222222222222222,0.7368427368421053,0.5
2148,10,0.2222222222222222,0.7368427368421053,0.5
2149,10,0.2222222222222222,0.7368427368421053,0.48
2150,20,0.2222222222222222,0.7368427368421053,0.52
2151,20,0.2222222222222222,0.7368427368421053,0.44
2152,20,0.2222222222222222,0.7368427368421053,0.46
2153,20,0.2222222222222222,0.7368427368421053,0.48
2154,20,0.2222222222222222,0.7368427368421053,0.48
2155,20,0.2222222222222222,0.7368427368421053,0.44
2156,20,0.2222222222222222,0.7368427368421053,0.58
2157,20,0.2222222222222222,0.7368427368421053,0.54
2158,20,0.2222222222222222,0.7368427368421053,0.62
2159,20,0.2222222222222222,0.7368427368421053,0.6
2160,5,0.4444444444444444,0.7368427368421053,0.44
2161,5,0.4444444444444444,0.7368427368421053,0.48
2162,5,0.4444444444444444,0.7368427368421053,0.56
2163,5,0.4444444444444444,0.7368427368421053,0.64
2164,5,0.4444444444444444,0.7368427368421053,0.52
2165,5,0.4444444444444444,0.7368427368421053,0.36
2166,5,0.4444444444444444,0.7368427368421053,0.34
2167,5,0.4444444444444444,0.7368427368421053,0.48
2168,5,0.4444444444444444,0.7368427368421053,0.44
2169,5,0.4444444444444444,0.7368427368421053,0.52
2170,10,0.4444444444444444,0.7368427368421053,0.46
2171,10,0.4444444444444444,0.7368427368421053,0.32
2172,10,0.4444444444444444,0.7368427368421053,0.54
2173,10,0.4444444444444444,0.7368427368421053,0.54
2174,10,0.4444444444444444,0.7368427368421053,0.42
2175,10,0.4444444444444444,0.7368427368421053,0.6
2176,10,0.4444444444444444,0.7368427368421053,0.58
2177,10,0.4444444444444444,0.7368427368421053,0.54
2178,10,0.4444444444444444,0.7368427368421053,0.5
2179,10,0.4444444444444444,0.7368427368421053,0.6
2180,20,0.4444444444444444,0.7368427368421053,0.54
2181,20,0.4444444444444444,0.7368427368421053,0.44
2182,20,0.4444444444444444,0.7368427368421053,0.46
2183,20,0.4444444444444444,0.7368427368421053,0.46
2184,20,0.4444444444444444,0.7368427368421053,0.54
2185,20,0.4444444444444444,0.7368427368421053,0.52
2186,20,0.4444444444444444,0.7368427368421053,0.58
2187,20,0.4444444444444444,0.7368427368421053,0.58
2188,20,0.4444444444444444,0.7368427368421053,0.58
2189,20,0.4444444444444444,0.7368427368421053,0.48
2190,5,0.6666666666666666,0.7368427368421053,0.48
2191,5,0.6666666666666666,0.7368427368421053,0.52
2192,5,0.6666666666666666,0.7368427368421053,0.42
2193,5,0.6666666666666666,0.7368427368421053,0.48
2194,5,0.6666666666666666,0.7368427368421053,0.64
2195,5,0.6666666666666666,0.7368427368421053,0.56
2196,5,0.6666666666666666,0.7368427368421053,0.64
2197,5,0.6666666666666666,0.7368427368421053,0.5
2198,5,0.6666666666666666,0.7368427368421053,0.5
2199,5,0.6666666666666666,0.7368427368421053,0.4
2200,10,0.6666666666666666,0.7368427368421053,0.58
2201,10,0.6666666666666666,0.7368427368421053,0.5
2202,10,0.6666666666666666,0.7368427368421053,0.54
2203,10,0.6666666666666666,0.7368427368421053,0.36
2204,10,0.6666666666666666,0.7368427368421053,0.44
2205,10,0.6666666666666666,0.7368427368421053,0.52
2206,10,0.6666666666666666,0.7368427368421053,0.54
2207,10,0.6666666666666666,0.7368427368421053,0.46
2208,10,0.6666666666666666,0.7368427368421053,0.62
2209,10,0.6666666666666666,0.7368427368421053,0.52
2210,20,0.6666666666666666,0.7368427368421053,0.54
2211,20,0.6666666666666666,0.7368427368421053,0.52
2212,20,0.6666666666666666,0.7368427368421053,0.38
2213,20,0.6666666666666666,0.7368427368421053,0.52
2214,20,0.6666666666666666,0.7368427368421053,0.46
2215,20,0.6666666666666666,0.7368427368421053,0.5
2216,20,0.6666666666666666,0.7368427368421053,0.42
2217,20,0.6666666666666666,0.7368427368421053,0.38
2218,20,0.6666666666666666,0.7368427368421053,0.42
2219,20,0.6666666666666666,0.7368427368421053,0.4
2220,5,0.8888888888888888,0.7368427368421053,0.42
2221,5,0.8888888888888888,0.7368427368421053,0.46
2222,5,0.8888888888888888,0.7368427368421053,0.5
2223,5,0.8888888888888888,0.7368427368421053,0.5
2224,5,0.8888888888888888,0.7368427368421053,0.46
2225,5,0.8888888888888888,0.7368427368421053,0.42
